video_id,ped_id,frame,time_s,x_px,y_px,visibility,notes,x_m,y_m
teams_video,P09,435,14.5,484.65020751953125,669.3377075195312,tracked,P9; LK optical flow; sampled tracked point,23.280818939208984,24.11183738708496
teams_video,P10,435,14.5,504.290771484375,578.6475830078125,tracked,P10; LK optical flow; sampled tracked point,26.084152221679688,35.66484832763672
teams_video,P01,450,15.0,235.2767333984375,619.8575439453125,tracked,P1; LK optical flow; sampled tracked point,8.936979293823242,30.44544792175293
teams_video,P02,450,15.0,325.0921630859375,675.265380859375,tracked,P2; LK optical flow; sampled tracked point,14.169275283813477,23.61474609375
teams_video,P03,450,15.0,353.0701904296875,459.5901184082031,tracked,P3; LK optical flow; sampled tracked point,17.55703353881836,56.442745208740234
teams_video,P04,450,15.0,258.679443359375,486.24176025390625,tracked,P4; LK optical flow; sampled tracked point,10.315711975097656,51.42795944213867
teams_video,P05,450,15.0,210.91763305664062,444.6541748046875,tracked,P5; LK optical flow; sampled tracked point,6.507716178894043,60.036476135253906
teams_video,P06,450,15.0,296.2464599609375,519.9246215820312,tracked,P6; LK optical flow; sampled tracked point,12.96664047241211,45.26081848144531
teams_video,P07,450,15.0,314.4129638671875,400.1454772949219,tracked,P7; LK optical flow; sampled tracked point,15.018122673034668,70.13314056396484
teams_video,P08,450,15.0,414.8352355957031,438.7414245605469,tracked,P8; LK optical flow; sampled tracked point,22.67972183227539,60.68699264526367
teams_video,P09,450,15.0,488.3747253417969,680.2673950195312,tracked,P9; LK optical flow; sampled tracked point,23.32427215576172,22.880741119384766
teams_video,P10,450,15.0,511.55047607421875,583.2908935546875,tracked,P10; LK optical flow; sampled tracked point,26.445337295532227,34.99179458618164
teams_video,P01,465,15.5,236.85911560058594,610.2425537109375,tracked,P1; LK optical flow; sampled tracked point,9.01382827758789,31.711116790771484
teams_video,P02,465,15.5,325.0950927734375,673.6475830078125,tracked,P2; LK optical flow; sampled tracked point,14.176359176635742,23.797801971435547
teams_video,P03,465,15.5,353.1998596191406,458.0447082519531,tracked,P3; LK optical flow; sampled tracked point,17.584442138671875,56.76118469238281
teams_video,P04,465,15.5,261.740234375,481.6201171875,tracked,P4; LK optical flow; sampled tracked point,10.541428565979004,52.30518341064453
teams_video,P05,465,15.5,204.66934204101562,443.9565124511719,tracked,P5; LK optical flow; sampled tracked point,6.00577974319458,60.2086296081543
teams_video,P06,465,15.5,295.2652282714844,523.095458984375,tracked,P6; LK optical flow; sampled tracked point,12.887272834777832,44.72256851196289
teams_video,P07,465,15.5,316.02191162109375,397.61474609375,tracked,P7; LK optical flow; sampled tracked point,15.175653457641602,70.76982879638672
teams_video,P08,465,15.5,415.625,438.60833740234375,tracked,P8; LK optical flow; sampled tracked point,22.744646072387695,60.713706970214844
teams_video,P09,465,15.5,489.1279602050781,691.9163818359375,tracked,P9; LK optical flow; sampled tracked point,23.191997528076172,21.606958389282227
teams_video,P10,465,15.5,517.0311279296875,588.1566162109375,tracked,P10; LK optical flow; sampled tracked point,26.685651779174805,34.29921340942383
teams_video,P01,480,16.0,235.81414794921875,601.193115234375,tracked,P1; LK optical flow; sampled tracked point,8.92884349822998,32.935585021972656
teams_video,P02,480,16.0,324.85711669921875,671.835693359375,tracked,P2; LK optical flow; sampled tracked point,14.17055892944336,24.003936767578125
teams_video,P03,480,16.0,353.1593017578125,456.54913330078125,tracked,P3; LK optical flow; sampled tracked point,17.598323822021484,57.07136535644531
teams_video,P04,480,16.0,263.4834289550781,476.16510009765625,tracked,P4; LK optical flow; sampled tracked point,10.671626091003418,53.36191177368164
teams_video,P05,480,16.0,199.38238525390625,442.77392578125,tracked,P5; LK optical flow; sampled tracked point,5.574897289276123,60.48475646972656
teams_video,P06,480,16.0,294.35028076171875,525.6727294921875,tracked,P6; LK optical flow; sampled tracked point,12.81514835357666,44.288997650146484
teams_video,P07,480,16.0,318.2975769042969,395.25103759765625,tracked,P7; LK optical flow; sampled tracked point,15.390344619750977,71.36663818359375
teams_video,P08,480,16.0,416.39617919921875,438.10076904296875,tracked,P8; LK optical flow; sampled tracked point,22.815793991088867,60.82282257080078
teams_video,P09,480,16.0,492.4172058105469,701.7944946289062,tracked,P9; LK optical flow; sampled tracked point,23.22711753845215,20.551347732543945
teams_video,P10,480,16.0,523.7257080078125,592.865478515625,tracked,P10; LK optical flow; sampled tracked point,27.00166893005371,33.635581970214844
teams_video,P01,495,16.5,237.44879150390625,593.3258056640625,tracked,P1; LK optical flow; sampled tracked point,9.014626502990723,34.02030563354492
teams_video,P02,495,16.5,324.8603515625,669.6292114257812,tracked,P2; LK optical flow; sampled tracked point,14.180227279663086,24.25586700439453
teams_video,P03,495,16.5,353.3142395019531,454.4661560058594,tracked,P3; LK optical flow; sampled tracked point,17.634090423583984,57.505287170410156
teams_video,P04,495,16.5,266.01214599609375,470.94036865234375,tracked,P4; LK optical flow; sampled tracked point,10.86350154876709,54.38883590698242
teams_video,P05,495,16.5,192.63339233398438,441.9470520019531,tracked,P5; LK optical flow; sampled tracked point,5.028515338897705,60.68828201293945
teams_video,P06,495,16.5,292.11279296875,528.4674682617188,tracked,P6; LK optical flow; sampled tracked point,12.651385307312012,43.82514190673828
teams_video,P07,495,16.5,320.51123046875,392.737060546875,tracked,P7; LK optical flow; sampled tracked point,15.602869033813477,72.00773620605469
teams_video,P08,495,16.5,417.24249267578125,437.3393249511719,tracked,P8; LK optical flow; sampled tracked point,22.898225784301758,60.98783874511719
teams_video,P09,495,16.5,494.7062683105469,711.2398681640625,tracked,P9; LK optical flow; sampled tracked point,23.213796615600586,19.565366744995117
teams_video,P10,495,16.5,529.5634155273438,597.7382202148438,tracked,P10; LK optical flow; sampled tracked point,27.257068634033203,32.95951843261719
teams_video,P01,510,17.0,237.75547790527344,585.0902099609375,tracked,P1; LK optical flow; sampled tracked point,9.016286849975586,35.18276596069336
teams_video,P02,510,17.0,324.88909912109375,667.6104125976562,tracked,P2; LK optical flow; sampled tracked point,14.19059944152832,24.48752212524414
teams_video,P03,510,17.0,353.4745178222656,452.47052001953125,tracked,P3; LK optical flow; sampled tracked point,17.66950225830078,57.92375946044922
teams_video,P04,510,17.0,267.488037109375,465.71087646484375,tracked,P4; LK optical flow; sampled tracked point,10.978193283081055,55.43681716918945
teams_video,P05,510,17.0,191.36622619628906,440.4946594238281,tracked,P5; LK optical flow; sampled tracked point,4.913219451904297,61.01345443725586
teams_video,P06,510,17.0,291.6793518066406,531.6768188476562,tracked,P6; LK optical flow; sampled tracked point,12.612058639526367,43.29258728027344
teams_video,P07,510,17.0,323.0701904296875,390.079833984375,tracked,P7; LK optical flow; sampled tracked point,15.848546981811523,72.69075012207031
teams_video,P08,510,17.0,418.76983642578125,436.78912353515625,tracked,P8; LK optical flow; sampled tracked point,23.0302791595459,61.104400634765625
teams_video,P09,510,17.0,494.5008544921875,723.3828125,tracked,P9; LK optical flow; sampled tracked point,23.029705047607422,18.331710815429688
teams_video,P10,510,17.0,536.356689453125,602.9185791015625,tracked,P10; LK optical flow; sampled tracked point,27.56090545654297,32.24967575073242
teams_video,P01,525,17.5,238.3752899169922,577.4937133789062,tracked,P1; LK optical flow; sampled tracked point,9.039688110351562,36.27768325805664
teams_video,P02,525,17.5,324.86480712890625,665.9094848632812,tracked,P2; LK optical flow; sampled tracked point,14.196588516235352,24.68364143371582
teams_video,P03,525,17.5,353.4765625,451.0028381347656,tracked,P3; LK optical flow; sampled tracked point,17.686704635620117,58.23362731933594
teams_video,P04,525,17.5,269.08087158203125,461.38525390625,tracked,P4; LK optical flow; sampled tracked point,11.103129386901855,56.31596755981445
teams_video,P05,525,17.5,191.74319458007812,438.7490539550781,tracked,P5; LK optical flow; sampled tracked point,4.926609992980957,61.40028762817383
teams_video,P06,525,17.5,288.9038391113281,535.7570190429688,tracked,P6; LK optical flow; sampled tracked point,12.410272598266602,42.62720489501953
teams_video,P07,525,17.5,325.61480712890625,387.29437255859375,tracked,P7; LK optical flow; sampled tracked point,16.09661865234375,73.41429901123047
teams_video,P08,525,17.5,420.0993347167969,436.6676330566406,tracked,P8; LK optical flow; sampled tracked point,23.13787841796875,61.126983642578125
teams_video,P09,525,17.5,499.01904296875,739.1729736328125,tracked,P9; LK optical flow; sampled tracked point,23.04774284362793,16.773544311523438
teams_video,P10,525,17.5,544.681640625,608.8621215820312,tracked,P10; LK optical flow; sampled tracked point,27.93657875061035,31.446680068969727
teams_video,P01,540,18.0,240.25872802734375,569.4342651367188,tracked,P1; LK optical flow; sampled tracked point,9.145383834838867,37.462310791015625
teams_video,P02,540,18.0,324.9176025390625,664.6260986328125,tracked,P2; LK optical flow; sampled tracked point,14.205218315124512,24.832075119018555
teams_video,P03,540,18.0,353.5605773925781,449.7170104980469,tracked,P3; LK optical flow; sampled tracked point,17.708240509033203,58.50608825683594
teams_video,P04,540,18.0,270.3546142578125,457.20306396484375,tracked,P4; LK optical flow; sampled tracked point,11.20497989654541,57.1784782409668
teams_video,P05,540,18.0,191.9068603515625,437.5198974609375,tracked,P5; LK optical flow; sampled tracked point,4.9278883934021,61.674373626708984
teams_video,P06,540,18.0,287.5249328613281,540.3876953125,tracked,P6; LK optical flow; sampled tracked point,12.304577827453613,41.87781524658203
teams_video,P07,540,18.0,328.1373291015625,385.29693603515625,tracked,P7; LK optical flow; sampled tracked point,16.336915969848633,73.93473815917969
teams_video,P08,540,18.0,422.2255859375,436.8966369628906,tracked,P8; LK optical flow; sampled tracked point,23.30099105834961,61.06959533691406
teams_video,P09,540,18.0,498.6676025390625,757.405517578125,tracked,P9; LK optical flow; sampled tracked point,22.78272247314453,15.045726776123047
teams_video,P10,540,18.0,,,lost,P10; LK optical flow; sampled tracked point,,
teams_video,P01,555,18.5,240.12261962890625,561.9600830078125,tracked,P1; LK optical flow; sampled tracked point,9.120864868164062,38.588077545166016
teams_video,P02,555,18.5,324.8468017578125,663.5272216796875,tracked,P2; LK optical flow; sampled tracked point,14.205942153930664,24.959671020507812
teams_video,P03,555,18.5,353.8213195800781,449.2452087402344,tracked,P3; LK optical flow; sampled tracked point,17.73406219482422,58.60565185546875
teams_video,P04,555,18.5,272.1674499511719,453.37408447265625,tracked,P4; LK optical flow; sampled tracked point,11.349810600280762,57.9765510559082
teams_video,P05,555,18.5,191.37803649902344,436.5918884277344,tracked,P5; LK optical flow; sampled tracked point,4.876224994659424,61.88419723510742
teams_video,P06,555,18.5,285.6209411621094,545.9041748046875,tracked,P6; LK optical flow; sampled tracked point,12.162837982177734,40.99842834472656
teams_video,P07,555,18.5,329.8733215332031,383.731201171875,tracked,P7; LK optical flow; sampled tracked point,16.505374908447266,74.3463134765625
teams_video,P08,555,18.5,423.7192077636719,437.80120849609375,tracked,P8; LK optical flow; sampled tracked point,23.39949607849121,60.86542510986328
teams_video,P09,555,18.5,510.12982177734375,777.5211181640625,tracked,P9; LK optical flow; sampled tracked point,23.09589958190918,13.209558486938477
teams_video,P10,555,18.5,,,lost,P10; LK optical flow; sampled tracked point,,
teams_video,P01,570,19.0,241.60792541503906,555.2604370117188,tracked,P1; LK optical flow; sampled tracked point,9.205875396728516,39.614383697509766
teams_video,P02,570,19.0,324.6424560546875,662.35546875,tracked,P2; LK optical flow; sampled tracked point,14.199277877807617,25.09625816345215
teams_video,P03,570,19.0,354.2945861816406,448.54840087890625,tracked,P3; LK optical flow; sampled tracked point,17.779144287109375,58.75271224975586
teams_video,P04,570,19.0,274.4507141113281,449.71441650390625,tracked,P4; LK optical flow; sampled tracked point,11.533064842224121,58.747013092041016
teams_video,P05,570,19.0,191.64913940429688,435.2486267089844,tracked,P5; LK optical flow; sampled tracked point,4.884971618652344,62.18569564819336
teams_video,P06,570,19.0,288.4283447265625,550.731689453125,tracked,P6; LK optical flow; sampled tracked point,12.340505599975586,40.231529235839844
teams_video,P07,570,19.0,331.65032958984375,381.5451354980469,tracked,P7; LK optical flow; sampled tracked point,16.685380935668945,74.9275894165039
teams_video,P08,570,19.0,425.5860595703125,438.3153991699219,tracked,P8; LK optical flow; sampled tracked point,23.5355224609375,60.746421813964844
teams_video,P09,570,19.0,513.164306640625,797.857666015625,tracked,P9; LK optical flow; sampled tracked point,22.979808807373047,11.437969207763672
teams_video,P10,570,19.0,,,lost,P10; LK optical flow; sampled tracked point,,
teams_video,P01,585,19.5,241.84640502929688,549.497314453125,tracked,P1; LK optical flow; sampled tracked point,9.210272789001465,40.51481246948242
teams_video,P02,585,19.5,324.934326171875,661.2518920898438,tracked,P2; LK optical flow; sampled tracked point,14.220980644226074,25.22469711303711
teams_video,P03,585,19.5,354.7040710449219,448.3793640136719,tracked,P3; LK optical flow; sampled tracked point,17.813066482543945,58.787540435791016
teams_video,P04,585,19.5,276.8473205566406,446.2305908203125,tracked,P4; LK optical flow; sampled tracked point,11.727127075195312,59.48834991455078
teams_video,P05,585,19.5,192.1505889892578,434.1567077636719,tracked,P5; LK optical flow; sampled tracked point,4.914880752563477,62.43086242675781
teams_video,P06,585,19.5,290.50006103515625,556.0957641601562,tracked,P6; LK optical flow; sampled tracked point,12.465360641479492,39.39376449584961
teams_video,P07,585,19.5,332.9222412109375,380.09185791015625,tracked,P7; LK optical flow; sampled tracked point,16.813817977905273,75.31620025634766
teams_video,P08,585,19.5,427.1669921875,439.46881103515625,tracked,P8; LK optical flow; sampled tracked point,23.63484764099121,60.488529205322266
teams_video,P09,585,19.5,522.5112915039062,814.3209838867188,tracked,P9; LK optical flow; sampled tracked point,23.221332550048828,10.05436897277832
teams_video,P10,585,19.5,,,lost,P10; LK optical flow; sampled tracked point,,
teams_video,P01,600,20.0,243.00888061523438,543.0997924804688,tracked,P1; LK optical flow; sampled tracked point,9.276284217834473,41.53003692626953
teams_video,P02,600,20.0,324.9268493652344,659.9992065429688,tracked,P2; LK optical flow; sampled tracked point,14.226073265075684,25.371301651000977
teams_video,P03,600,20.0,355.2003173828125,447.6673278808594,tracked,P3; LK optical flow; sampled tracked point,17.860275268554688,58.93819808959961
teams_video,P04,600,20.0,280.3309631347656,442.87005615234375,tracked,P4; LK optical flow; sampled tracked point,12.009233474731445,60.20782470703125
teams_video,P05,600,20.0,191.7669677734375,432.94158935546875,tracked,P5; LK optical flow; sampled tracked point,4.871853351593018,62.707889556884766
teams_video,P06,600,20.0,294.95587158203125,561.9542236328125,tracked,P6; LK optical flow; sampled tracked point,12.74420166015625,38.48930740356445
teams_video,P07,600,20.0,332.6293029785156,378.56378173828125,tracked,P7; LK optical flow; sampled tracked point,16.80567741394043,75.73404693603516
teams_video,P08,600,20.0,428.67156982421875,440.32513427734375,tracked,P8; LK optical flow; sampled tracked point,23.734296798706055,60.29669189453125
teams_video,P09,600,20.0,529.1566772460938,835.3959350585938,tracked,P9; LK optical flow; sampled tracked point,23.267961502075195,8.353631973266602
teams_video,P10,600,20.0,,,lost,P10; LK optical flow; sampled tracked point,,
